distance,image_a,image_b,hash_a,hash_b
0,datasets\raw\Cotton\bacterial_blight\bact180.png,datasets\raw\Cotton\bacterial_blight\bact249.png,c0549d674b916adb,c0549d674b916adb
0,datasets\raw\Cotton\bacterial_blight\bact180.png,datasets\raw\Cotton\bacterial_blight\bact253.png,c0549d674b916adb,c0549d674b916adb
0,datasets\raw\Cotton\bacterial_blight\bact184.png,datasets\raw\Cotton\bacterial_blight\bact249.png,c0549d674b916adb,c0549d674b916adb
0,datasets\raw\Cotton\bacterial_blight\bact184.png,datasets\raw\Cotton\bacterial_blight\bact253.png,c0549d674b916adb,c0549d674b916adb
0,datasets\raw\Cotton\bacterial_blight\bact249.png,datasets\raw\Cotton\bacterial_blight\bact253.png,c0549d674b916adb,c0549d674b916adb
0,datasets\raw\Cotton\bacterial_blight\bact181.png,datasets\raw\Cotton\bacterial_blight\bact185.png,f08f47317e254e49,f08f47317e254e49
0,datasets\raw\Cotton\bacterial_blight\bact181.png,datasets\raw\Cotton\bacterial_blight\bact250.png,f08f47317e254e49,f08f47317e254e49
0,datasets\raw\Cotton\bacterial_blight\bact181.png,datasets\raw\Cotton\bacterial_blight\bact254.png,f08f47317e254e49,f08f47317e254e49
0,datasets\raw\Cotton\bacterial_blight\bact185.png,datasets\raw\Cotton\bacterial_blight\bact250.png,f08f47317e254e49,f08f47317e254e49
0,datasets\raw\Cotton\bacterial_blight\bact185.png,datasets\raw\Cotton\bacterial_blight\bact254.png,f08f47317e254e49,f08f47317e254e49
0,datasets\raw\Cotton\bacterial_blight\bact250.png,datasets\raw\Cotton\bacterial_blight\bact254.png,f08f47317e254e49,f08f47317e254e49
0,datasets\raw\Cotton\bacterial_blight\bact186.png,datasets\raw\Cotton\bacterial_blight\bact190.png,9523d4f5607e622e,9523d4f5607e622e
0,datasets\raw\Cotton\bacterial_blight\bact186.png,datasets\raw\Cotton\bacterial_blight\bact255.png,9523d4f5607e622e,9523d4f5607e622e
0,datasets\raw\Cotton\bacterial_blight\bact186.png,datasets\raw\Cotton\bacterial_blight\bact259.png,9523d4f5607e622e,9523d4f5607e622e
0,datasets\raw\Cotton\bacterial_blight\bact190.png,datasets\raw\Cotton\bacterial_blight\bact255.png,9523d4f5607e622e,9523d4f5607e622e
0,datasets\raw\Cotton\bacterial_blight\bact190.png,datasets\raw\Cotton\bacterial_blight\bact259.png,9523d4f5607e622e,9523d4f5607e622e
0,datasets\raw\Cotton\bacterial_blight\bact255.png,datasets\raw\Cotton\bacterial_blight\bact259.png,9523d4f5607e622e,9523d4f5607e622e
0,datasets\raw\Cotton\bacterial_blight\bact187.png,datasets\raw\Cotton\bacterial_blight\bact256.png,e56f0bed52e11285,e56f0bed52e11285
0,datasets\raw\Cotton\bacterial_blight\bact188.png,datasets\raw\Cotton\bacterial_blight\bact257.png,c089955f35d43fa4,c089955f35d43fa4
0,datasets\raw\Cotton\bacterial_blight\bact189.png,datasets\raw\Cotton\bacterial_blight\bact258.png,b0c15f4b056a572f,b0c15f4b056a572f
0,datasets\raw\Cotton\bacterial_blight\bact193.png,datasets\raw\Cotton\bacterial_blight\bact262.png,b0c15f4b076a472f,b0c15f4b076a472f
0,datasets\raw\Cotton\bacterial_blight\bact191.png,datasets\raw\Cotton\bacterial_blight\bact260.png,e56b0be573e11285,e56b0be573e11285
0,datasets\raw\Cotton\bacterial_blight\bact192.png,datasets\raw\Cotton\bacterial_blight\bact261.png,c0898d5f35d43f8c,c0898d5f35d43f8c
0,datasets\raw\Cotton\bacterial_blight\bact205.png,datasets\raw\Cotton\bacterial_blight\bact209.png,b17074ac338e9b4d,b17074ac338e9b4d
0,datasets\raw\Cotton\bacterial_blight\bact211.jpg,datasets\raw\Cotton\bacterial_blight\bact215.jpg,90326be283993f37,90326be283993f37
0,datasets\raw\Cotton\bacterial_blight\bact219.jpg,datasets\raw\Cotton\bacterial_blight\bact223.jpg,999a2ab3994a7473,999a2ab3994a7473
0,datasets\raw\Cotton\bacterial_blight\bact225.jpg,datasets\raw\Cotton\bacterial_blight\bact229.jpg,d02ebd4a3cd6a531,d02ebd4a3cd6a531
0,datasets\raw\Cotton\bacterial_blight\bact225.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300 - Copy.jpg,d02ebd4a3cd6a531,d02ebd4a3cd6a531
0,datasets\raw\Cotton\bacterial_blight\bact225.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300.jpg,d02ebd4a3cd6a531,d02ebd4a3cd6a531
0,datasets\raw\Cotton\bacterial_blight\bact229.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300 - Copy.jpg,d02ebd4a3cd6a531,d02ebd4a3cd6a531
0,datasets\raw\Cotton\bacterial_blight\bact229.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300.jpg,d02ebd4a3cd6a531,d02ebd4a3cd6a531
0,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300 - Copy.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300.jpg,d02ebd4a3cd6a531,d02ebd4a3cd6a531
0,datasets\raw\Cotton\bacterial_blight\bact228.jpg,datasets\raw\Cotton\bacterial_blight\bact232.jpg,a66b0b53789154dd,a66b0b53789154dd
0,datasets\raw\Cotton\bacterial_blight\P1010086jpg - Copy.jpg,datasets\raw\Cotton\bacterial_blight\P1010086jpg.jpg,fee69fecc2886084,fee69fecc2886084
0,datasets\raw\Cotton\bacterial_blight\bact266.jpg,datasets\raw\Cotton\bacterial_blight\bact270.jpg,88a1259d345f765d,88a1259d345f765d
0,datasets\raw\Cotton\bacterial_blight\bact280.jpg,datasets\raw\Cotton\bacterial_blight\bact284.jpg,c9657dba894c4a27,c9657dba894c4a27
0,datasets\raw\Cotton\bacterial_blight\bact281.jpg,datasets\raw\Cotton\bacterial_blight\bact285.jpg,cdb32465eb30463d,cdb32465eb30463d
0,datasets\raw\Cotton\bacterial_blight\bact282.jpg,datasets\raw\Cotton\bacterial_blight\bact286.jpg,9dcf2810dce61f8c,9dcf2810dce61f8c
0,datasets\raw\Cotton\bacterial_blight\bact291.jpg,datasets\raw\Cotton\bacterial_blight\bact295.jpg,c87aa1947aab9723,c87aa1947aab9723
0,datasets\raw\Cotton\bacterial_blight\bact292.jpg,datasets\raw\Cotton\bacterial_blight\bact296.jpg,e39d380f99471a72,e39d380f99471a72
0,datasets\raw\Cotton\bacterial_blight\bact293.jpg,datasets\raw\Cotton\bacterial_blight\bact297.jpg,9dd1f43e2f01e289,9dd1f43e2f01e289
0,datasets\raw\Cotton\bacterial_blight\bact301.jpg,datasets\raw\Cotton\bacterial_blight\bact306.jpg,c4343da6fc459974,c4343da6fc459974
0,datasets\raw\Cotton\bacterial_blight\bact317.jpg,datasets\raw\Cotton\bacterial_blight\bact321.jpg,c2abb791c2384d76,c2abb791c2384d76
0,datasets\raw\Cotton\bacterial_blight\bact325.jpg,datasets\raw\Cotton\bacterial_blight\bact330.jpg,87a366bc3c7a4b81,87a366bc3c7a4b81
0,datasets\raw\Cotton\bacterial_blight\bact331.jpg,datasets\raw\Cotton\bacterial_blight\bact335.jpg,8997f1108f6bec68,8997f1108f6bec68
0,datasets\raw\Cotton\bacterial_blight\bact333.jpg,datasets\raw\Cotton\bacterial_blight\bact337.jpg,dc3da0b8dac1b9c2,dc3da0b8dac1b9c2
0,datasets\raw\Cotton\bacterial_blight\bact334.jpg,datasets\raw\Cotton\bacterial_blight\bact338.jpg,ead8278f8f944c13,ead8278f8f944c13
0,datasets\raw\Cotton\bacterial_blight\bact339.jpg,datasets\raw\Cotton\bacterial_blight\bact343.jpg,956e1d5a990ce1bc,956e1d5a990ce1bc
0,datasets\raw\Cotton\bacterial_blight\bact340.jpg,datasets\raw\Cotton\bacterial_blight\bact344.jpg,de0716ec28b005ff,de0716ec28b005ff
0,datasets\raw\Cotton\bacterial_blight\bact356.jpg,datasets\raw\Cotton\bacterial_blight\bact360.jpg,8dcf11f4f0527949,8dcf11f4f0527949
0,datasets\raw\Cotton\bacterial_blight\bact362.jpg,datasets\raw\Cotton\bacterial_blight\bact366.jpg,a7eec0c24b4f6d60,a7eec0c24b4f6d60
0,datasets\raw\Cotton\bacterial_blight\bact369.jpg,datasets\raw\Cotton\bacterial_blight\bact373.jpg,85876c52656e7a2b,85876c52656e7a2b
0,datasets\raw\Cotton\bacterial_blight\bact370.jpg,datasets\raw\Cotton\bacterial_blight\bact374.jpg,956b7a4772b9029c,956b7a4772b9029c
0,datasets\raw\Cotton\bacterial_blight\bact371.jpg,datasets\raw\Cotton\bacterial_blight\bact375.jpg,d42d39f834c47f81,d42d39f834c47f81
0,datasets\raw\Cotton\bacterial_blight\bact372.jpg,datasets\raw\Cotton\bacterial_blight\bact376.jpg,c0c32fed25135736,c0c32fed25135736
0,datasets\raw\Cotton\bacterial_blight\bact378.png,datasets\raw\Cotton\bacterial_blight\bact382.png,b8e078a169c52fcb,b8e078a169c52fcb
0,datasets\raw\Cotton\bacterial_blight\bact379.png,datasets\raw\Cotton\bacterial_blight\bact383.png,8038aff5fe43524a,8038aff5fe43524a
0,datasets\raw\Cotton\bacterial_blight\bact386.jpg,datasets\raw\Cotton\bacterial_blight\bact390.jpg,9bbfbb8989902c92,9bbfbb8989902c92
0,datasets\raw\Cotton\bacterial_blight\bact395.png,datasets\raw\Cotton\bacterial_blight\bact396.png,964f44eea2e6a691,964f44eea2e6a691
0,datasets\raw\Cotton\bacterial_blight\bact397.png,datasets\raw\Cotton\bacterial_blight\bact401.png,ce2d4bdc05a3ab16,ce2d4bdc05a3ab16
0,datasets\raw\Cotton\bacterial_blight\bact399.png,datasets\raw\Cotton\bacterial_blight\bact403.png,9b831e765009debc,9b831e765009debc
0,datasets\raw\Cotton\bacterial_blight\bact407.jpg,datasets\raw\Cotton\bacterial_blight\bact411.jpg,94657cc0e5c756cc,94657cc0e5c756cc
0,datasets\raw\Cotton\bacterial_blight\bact429.jpg,datasets\raw\Cotton\bacterial_blight\bact433.jpg,a7188e4bbba6a0bc,a7188e4bbba6a0bc
0,datasets\raw\Cotton\bacterial_blight\bact439.jpg,datasets\raw\Cotton\bacterial_blight\bb - Copy.jpg,d4c36b6d313131ba,d4c36b6d313131ba
0,datasets\raw\Cotton\bacterial_blight\bact439.jpg,datasets\raw\Cotton\bacterial_blight\bb.jpg,d4c36b6d313131ba,d4c36b6d313131ba
0,datasets\raw\Cotton\bacterial_blight\bb - Copy.jpg,datasets\raw\Cotton\bacterial_blight\bb.jpg,d4c36b6d313131ba,d4c36b6d313131ba
0,datasets\raw\Cotton\bacterial_blight\bact447 - Copy.jpg,datasets\raw\Cotton\bacterial_blight\bact447.jpg,81793ec7689b2cb4,81793ec7689b2cb4
0,datasets\raw\Cotton\bacterial_blight\bact443.jpg,datasets\raw\Cotton\bacterial_blight\bact445.jpg,d4c36b2d3531791a,d4c36b2d3531791a
0,datasets\raw\Cotton\bacterial_blight\bact45.png,datasets\raw\Cotton\bacterial_blight\bact50.png,a4d28b1f38797623,a4d28b1f38797623
0,datasets\raw\Cotton\bacterial_blight\bact46.png,datasets\raw\Cotton\bacterial_blight\bact51.png,b513da1b6dc72660,b513da1b6dc72660
0,datasets\raw\Cotton\bacterial_blight\bact48.png,datasets\raw\Cotton\bacterial_blight\bact49.png,e0b98fa1386c73ca,e0b98fa1386c73ca
0,datasets\raw\Cotton\bacterial_blight\bact55.jpg,datasets\raw\Cotton\bacterial_blight\bact60.jpg,8bb6a9748b4ab5c8,8bb6a9748b4ab5c8
0,datasets\raw\Cotton\bacterial_blight\bact56.jpg,datasets\raw\Cotton\bacterial_blight\bact57.jpg,be402707f80799dd,be402707f80799dd
0,datasets\raw\Cotton\bacterial_blight\bact61.jpg,datasets\raw\Cotton\bacterial_blight\bact66.jpg,fa8685da581a9c97,fa8685da581a9c97
0,datasets\raw\Cotton\bacterial_blight\bact63.jpg,datasets\raw\Cotton\bacterial_blight\bact68.jpg,af3dd0700db0c93d,af3dd0700db0c93d
0,datasets\raw\Cotton\bacterial_blight\bact77.jpg,datasets\raw\Cotton\bacterial_blight\bact82.jpg,c1926a0bb647df15,c1926a0bb647df15
0,datasets\raw\Cotton\bacterial_blight\bact81.jpg,datasets\raw\Cotton\bacterial_blight\bact85.jpg,ca5968b432f07f68,ca5968b432f07f68
0,datasets\raw\Cotton\bacterial_blight\bact86.jpg,datasets\raw\Cotton\bacterial_blight\bact90.jpg,85d8c334733c955e,85d8c334733c955e
0,datasets\raw\Cotton\bacterial_blight\bact87.jpg,datasets\raw\Cotton\bacterial_blight\bact91.jpg,b73c410a10c67cff,b73c410a10c67cff
0,datasets\raw\Cotton\curl_virus\cotton-leaf-curl-virus-cotton-1595427323.jpg,datasets\raw\Cotton\curl_virus\curl327.jpg,e4b7b4ec07a11aa6,e4b7b4ec07a11aa6
0,datasets\raw\Cotton\curl_virus\cotton-leaf-curl-virus-cotton-1595427323.jpg,datasets\raw\Cotton\curl_virus\curl387.jpg,e4b7b4ec07a11aa6,e4b7b4ec07a11aa6
0,datasets\raw\Cotton\curl_virus\curl327.jpg,datasets\raw\Cotton\curl_virus\curl387.jpg,e4b7b4ec07a11aa6,e4b7b4ec07a11aa6
0,datasets\raw\Cotton\curl_virus\curl331.jpg,datasets\raw\Cotton\curl_virus\curl391.jpg,e4b7b4ec07a15aa2,e4b7b4ec07a15aa2
0,datasets\raw\Cotton\curl_virus\curl0.jpg,datasets\raw\Cotton\curl_virus\curl310.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl0.jpg,datasets\raw\Cotton\curl_virus\curl45 - Copy.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl0.jpg,datasets\raw\Cotton\curl_virus\curl45.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl0.jpg,datasets\raw\Cotton\curl_virus\curl96.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl310.jpg,datasets\raw\Cotton\curl_virus\curl45 - Copy.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl310.jpg,datasets\raw\Cotton\curl_virus\curl45.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl310.jpg,datasets\raw\Cotton\curl_virus\curl96.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl45 - Copy.jpg,datasets\raw\Cotton\curl_virus\curl45.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl45 - Copy.jpg,datasets\raw\Cotton\curl_virus\curl96.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl45.jpg,datasets\raw\Cotton\curl_virus\curl96.jpg,8dcd3af6b03215c3,8dcd3af6b03215c3
0,datasets\raw\Cotton\curl_virus\curl00.jpg,datasets\raw\Cotton\curl_virus\curl123.jpg,afe4d45ec618ca94,afe4d45ec618ca94
0,datasets\raw\Cotton\curl_virus\curl00.jpg,datasets\raw\Cotton\curl_virus\curl128.jpg,afe4d45ec618ca94,afe4d45ec618ca94
0,datasets\raw\Cotton\curl_virus\curl123.jpg,datasets\raw\Cotton\curl_virus\curl128.jpg,afe4d45ec618ca94,afe4d45ec618ca94
0,datasets\raw\Cotton\curl_virus\curl1 (2).jpg,datasets\raw\Cotton\curl_virus\curl112.jpg,aa82d0bec0bfc4b5,aa82d0bec0bfc4b5
0,datasets\raw\Cotton\curl_virus\curl1 (2).jpg,datasets\raw\Cotton\curl_virus\curl113.jpg,aa82d0bec0bfc4b5,aa82d0bec0bfc4b5
0,datasets\raw\Cotton\curl_virus\curl1 (2).jpg,datasets\raw\Cotton\curl_virus\images.jpg,aa82d0bec0bfc4b5,aa82d0bec0bfc4b5
0,datasets\raw\Cotton\curl_virus\curl112.jpg,datasets\raw\Cotton\curl_virus\curl113.jpg,aa82d0bec0bfc4b5,aa82d0bec0bfc4b5
0,datasets\raw\Cotton\curl_virus\curl112.jpg,datasets\raw\Cotton\curl_virus\images.jpg,aa82d0bec0bfc4b5,aa82d0bec0bfc4b5
0,datasets\raw\Cotton\curl_virus\curl113.jpg,datasets\raw\Cotton\curl_virus\images.jpg,aa82d0bec0bfc4b5,aa82d0bec0bfc4b5
0,datasets\raw\Cotton\curl_virus\curl103.jpg,datasets\raw\Cotton\curl_virus\curl105.jpg,a738e88f6cc18d36,a738e88f6cc18d36
0,datasets\raw\Cotton\curl_virus\curl104.jpg,datasets\raw\Cotton\curl_virus\curl108.jpg,e278bc142fcec0cb,e278bc142fcec0cb
0,datasets\raw\Cotton\curl_virus\curl114.jpg,datasets\raw\Cotton\curl_virus\curl118.jpg,aa7fc070c7528575,aa7fc070c7528575
0,datasets\raw\Cotton\curl_virus\curl110.jpg,datasets\raw\Cotton\curl_virus\curl115.jpg,ff288514951f151f,ff288514951f151f
0,datasets\raw\Cotton\curl_virus\curl110.jpg,datasets\raw\Cotton\curl_virus\curl117.jpg,ff288514951f151f,ff288514951f151f
0,datasets\raw\Cotton\curl_virus\curl115.jpg,datasets\raw\Cotton\curl_virus\curl117.jpg,ff288514951f151f,ff288514951f151f
0,datasets\raw\Cotton\curl_virus\curl121.jpg,datasets\raw\Cotton\curl_virus\curl122.jpg,eb85c1ca97069a5b,eb85c1ca97069a5b
0,datasets\raw\Cotton\curl_virus\curl121.jpg,datasets\raw\Cotton\curl_virus\curl127.jpg,eb85c1ca97069a5b,eb85c1ca97069a5b
0,datasets\raw\Cotton\curl_virus\curl121.jpg,datasets\raw\Cotton\curl_virus\curl131.jpg,eb85c1ca97069a5b,eb85c1ca97069a5b
0,datasets\raw\Cotton\curl_virus\curl122.jpg,datasets\raw\Cotton\curl_virus\curl127.jpg,eb85c1ca97069a5b,eb85c1ca97069a5b
0,datasets\raw\Cotton\curl_virus\curl122.jpg,datasets\raw\Cotton\curl_virus\curl131.jpg,eb85c1ca97069a5b,eb85c1ca97069a5b
0,datasets\raw\Cotton\curl_virus\curl127.jpg,datasets\raw\Cotton\curl_virus\curl131.jpg,eb85c1ca97069a5b,eb85c1ca97069a5b
0,datasets\raw\Cotton\curl_virus\curl124.jpg,datasets\raw\Cotton\curl_virus\curl129.jpg,be2f8460c2accfd1,be2f8460c2accfd1
0,datasets\raw\Cotton\curl_virus\curl125.jpg,datasets\raw\Cotton\curl_virus\curl126.jpg,fa4e80d493b29f16,fa4e80d493b29f16
0,datasets\raw\Cotton\curl_virus\curl125.jpg,datasets\raw\Cotton\curl_virus\curl130.jpg,fa4e80d493b29f16,fa4e80d493b29f16
0,datasets\raw\Cotton\curl_virus\curl126.jpg,datasets\raw\Cotton\curl_virus\curl130.jpg,fa4e80d493b29f16,fa4e80d493b29f16
0,datasets\raw\Cotton\curl_virus\curl132.jpg,datasets\raw\Cotton\curl_virus\curl138.jpg,94f83fd2728162c7,94f83fd2728162c7
0,datasets\raw\Cotton\curl_virus\curl133.jpg,datasets\raw\Cotton\curl_virus\curl134.jpg,800e3fad35f46e70,800e3fad35f46e70
0,datasets\raw\Cotton\curl_virus\curl137.jpg,datasets\raw\Cotton\curl_virus\curl6.jpg,d5a46a07605e3bda,d5a46a07605e3bda
0,datasets\raw\Cotton\curl_virus\curl139.jpg,datasets\raw\Cotton\curl_virus\curl144.jpg,96f8621a72a17ae3,96f8621a72a17ae3
0,datasets\raw\Cotton\curl_virus\curl14.jpg,datasets\raw\Cotton\curl_virus\curl250 - Copy.jpg,bdb2a30d41a558f3,bdb2a30d41a558f3
0,datasets\raw\Cotton\curl_virus\curl14.jpg,datasets\raw\Cotton\curl_virus\curl250.jpg,bdb2a30d41a558f3,bdb2a30d41a558f3
0,datasets\raw\Cotton\curl_virus\curl250 - Copy.jpg,datasets\raw\Cotton\curl_virus\curl250.jpg,bdb2a30d41a558f3,bdb2a30d41a558f3
0,datasets\raw\Cotton\curl_virus\curl140.jpg,datasets\raw\Cotton\curl_virus\curl145.jpg,903e3a8f07d5ee50,903e3a8f07d5ee50
0,datasets\raw\Cotton\curl_virus\curl141.jpg,datasets\raw\Cotton\curl_virus\curl142.jpg,c35237b8270b2fc9,c35237b8270b2fc9
0,datasets\raw\Cotton\curl_virus\curl143.jpg,datasets\raw\Cotton\curl_virus\curl146.jpg,c4946f05427fb0fa,c4946f05427fb0fa
0,datasets\raw\Cotton\curl_virus\curl147.jpg,datasets\raw\Cotton\curl_virus\curl148.jpg,ad01797ae96dc40d,ad01797ae96dc40d
0,datasets\raw\Cotton\curl_virus\curl155.jpg,datasets\raw\Cotton\curl_virus\curl214.jpg,96fa70127aa17ab1,96fa70127aa17ab1
0,datasets\raw\Cotton\curl_virus\curl156.jpg,datasets\raw\Cotton\curl_virus\curl215.jpg,903f3a8e17d58f50,903f3a8e17d58f50
0,datasets\raw\Cotton\curl_virus\curl157.jpg,datasets\raw\Cotton\curl_virus\curl158.jpg,c35035b82f0b2f9b,c35035b82f0b2f9b
0,datasets\raw\Cotton\curl_virus\curl157.jpg,datasets\raw\Cotton\curl_virus\curl216.jpg,c35035b82f0b2f9b,c35035b82f0b2f9b
0,datasets\raw\Cotton\curl_virus\curl158.jpg,datasets\raw\Cotton\curl_virus\curl216.jpg,c35035b82f0b2f9b,c35035b82f0b2f9b
0,datasets\raw\Cotton\curl_virus\curl162.jpg,datasets\raw\Cotton\curl_virus\curl371.jpg,9fb1788be1c507c4,9fb1788be1c507c4
0,datasets\raw\Cotton\curl_virus\curl163.jpg,datasets\raw\Cotton\curl_virus\curl372.jpg,80783db5c5d2c78b,80783db5c5d2c78b
0,datasets\raw\Cotton\curl_virus\curl164.jpg,datasets\raw\Cotton\curl_virus\curl373.jpg,ca1b2d21b46f526e,ca1b2d21b46f526e
0,datasets\raw\Cotton\curl_virus\curl164.jpg,datasets\raw\Cotton\curl_virus\curl374.jpg,ca1b2d21b46f526e,ca1b2d21b46f526e
0,datasets\raw\Cotton\curl_virus\curl373.jpg,datasets\raw\Cotton\curl_virus\curl374.jpg,ca1b2d21b46f526e,ca1b2d21b46f526e
0,datasets\raw\Cotton\curl_virus\curl165.jpg,datasets\raw\Cotton\curl_virus\curl174.jpg,ee84e4d2931a8e79,ee84e4d2931a8e79
0,datasets\raw\Cotton\curl_virus\curl17.jpg,datasets\raw\Cotton\curl_virus\curl267.jpg,d5091f3524a07ede,d5091f3524a07ede
0,datasets\raw\Cotton\curl_virus\Curl175.png,datasets\raw\Cotton\curl_virus\Curl180.png,d0780b213da53fd6,d0780b213da53fd6
0,datasets\raw\Cotton\curl_virus\Curl177.png,datasets\raw\Cotton\curl_virus\Curl178.png,95d25e8b688f6278,95d25e8b688f6278
0,datasets\raw\Cotton\curl_virus\Curl179.png,datasets\raw\Cotton\curl_virus\curl182.png,813e5eb46af123e1,813e5eb46af123e1
0,datasets\raw\Cotton\curl_virus\curl186.jpg,datasets\raw\Cotton\curl_virus\curl190.jpg,ad9fd8703760688e,ad9fd8703760688e
0,datasets\raw\Cotton\curl_virus\curl186.jpg,datasets\raw\Cotton\curl_virus\curl192.jpg,ad9fd8703760688e,ad9fd8703760688e
0,datasets\raw\Cotton\curl_virus\curl190.jpg,datasets\raw\Cotton\curl_virus\curl192.jpg,ad9fd8703760688e,ad9fd8703760688e
0,datasets\raw\Cotton\curl_virus\curl187.jpg,datasets\raw\Cotton\curl_virus\curl189.jpg,b463cb2d969c149d,b463cb2d969c149d
0,datasets\raw\Cotton\curl_virus\curl188.jpg,datasets\raw\Cotton\curl_virus\curl194.jpg,f8358dda62ca3d24,f8358dda62ca3d24
0,datasets\raw\Cotton\curl_virus\curl191.jpg,datasets\raw\Cotton\curl_virus\curl195.jpg,e1c99e87e3364135,e1c99e87e3364135
0,datasets\raw\Cotton\curl_virus\curl196.jpg,datasets\raw\Cotton\curl_virus\curl201.jpg,94899c3e4d7793c4,94899c3e4d7793c4
0,datasets\raw\Cotton\curl_virus\curl198.jpg,datasets\raw\Cotton\curl_virus\curl203.jpg,c123c99e18ddc66e,c123c99e18ddc66e
0,datasets\raw\Cotton\curl_virus\curl199.jpg,datasets\raw\Cotton\curl_virus\curl204.jpg,e3f61449784716b5,e3f61449784716b5
0,datasets\raw\Cotton\curl_virus\curl205.jpg,datasets\raw\Cotton\curl_virus\curl207.jpg,d307e96c016db2e3,d307e96c016db2e3
0,datasets\raw\Cotton\curl_virus\curl205.jpg,datasets\raw\Cotton\curl_virus\curl212.jpg,d307e96c016db2e3,d307e96c016db2e3
0,datasets\raw\Cotton\curl_virus\curl207.jpg,datasets\raw\Cotton\curl_virus\curl212.jpg,d307e96c016db2e3,d307e96c016db2e3
0,datasets\raw\Cotton\curl_virus\curl208.jpg,datasets\raw\Cotton\curl_virus\curl209.jpg,fee062d76101b6b8,fee062d76101b6b8
0,datasets\raw\Cotton\curl_virus\curl218.jpg,datasets\raw\Cotton\curl_virus\curl220.jpg,aa177d1c21fc07b1,aa177d1c21fc07b1
0,datasets\raw\Cotton\curl_virus\curl219.jpg,datasets\raw\Cotton\curl_virus\curl222.jpg,ffbd28b07452521a,ffbd28b07452521a
0,datasets\raw\Cotton\curl_virus\curl24.jpg,datasets\raw\Cotton\curl_virus\curl339.jpg,e8e5d49c1ff85103,e8e5d49c1ff85103
0,datasets\raw\Cotton\curl_virus\curl249 - Copy.jpg,datasets\raw\Cotton\curl_virus\curl249.jpg,92c43b1eaab11c77,92c43b1eaab11c77
0,datasets\raw\Cotton\curl_virus\curl255.jpg,datasets\raw\Cotton\curl_virus\curl258.jpg,d0ad7a3615cc30f5,d0ad7a3615cc30f5
0,datasets\raw\Cotton\curl_virus\curl28.jpg,datasets\raw\Cotton\curl_virus\curl76.jpg,efc4905a9939d169,efc4905a9939d169
0,datasets\raw\Cotton\curl_virus\curl284.jpg,datasets\raw\Cotton\curl_virus\curl288.jpg,91494a75f9098f9e,91494a75f9098f9e
0,datasets\raw\Cotton\curl_virus\curl286.jpg,datasets\raw\Cotton\curl_virus\curl290.jpg,c4e31fdb2ca35a30,c4e31fdb2ca35a30
0,datasets\raw\Cotton\curl_virus\curl299.jpg,datasets\raw\Cotton\curl_virus\curl379.jpg,d885786ae7e002f7,d885786ae7e002f7
0,datasets\raw\Cotton\curl_virus\curl299.jpg,datasets\raw\Cotton\curl_virus\curlvirus1.jpg,d885786ae7e002f7,d885786ae7e002f7
0,datasets\raw\Cotton\curl_virus\curl379.jpg,datasets\raw\Cotton\curl_virus\curlvirus1.jpg,d885786ae7e002f7,d885786ae7e002f7
0,datasets\raw\Cotton\curl_virus\curl300.jpg,datasets\raw\Cotton\curl_virus\curl304.jpg,98e868f4e51e4e3c,98e868f4e51e4e3c
0,datasets\raw\Cotton\curl_virus\curl300.jpg,datasets\raw\Cotton\curl_virus\curl380.jpg,98e868f4e51e4e3c,98e868f4e51e4e3c
0,datasets\raw\Cotton\curl_virus\curl300.jpg,datasets\raw\Cotton\curl_virus\curl384.jpg,98e868f4e51e4e3c,98e868f4e51e4e3c
0,datasets\raw\Cotton\curl_virus\curl304.jpg,datasets\raw\Cotton\curl_virus\curl380.jpg,98e868f4e51e4e3c,98e868f4e51e4e3c
0,datasets\raw\Cotton\curl_virus\curl304.jpg,datasets\raw\Cotton\curl_virus\curl384.jpg,98e868f4e51e4e3c,98e868f4e51e4e3c
0,datasets\raw\Cotton\curl_virus\curl380.jpg,datasets\raw\Cotton\curl_virus\curl384.jpg,98e868f4e51e4e3c,98e868f4e51e4e3c
